itemID,userID,rating
251557,144,5
247937,144,5
245995,144,5
248345,144,5
251621,144,2
39504920,144,5
250933,144,5
250811,144,5
275972,144,5
249637,144,5
247505,144,5
359049,144,5
286217,144,5
254418,144,5
490399,144,5
19641422,144,2
247476,144,5
247565,144,5
259872,144,3
249579,144,5
267071,144,5
247435,144,5
247818,144,5
35621424,144,1
265831,144,3
8844122,144,2
245940,144,5
245749,144,5
256410,144,5
249528,144,5
257837,144,5
248365,144,3
250346,144,5
249362,144,5
249090,144,1
13715701,144,1
275602,144,3
246924,144,5
9513055,144,5
252073,144,2
248503,144,5
8859072,144,5
248760,144,5
255127,144,2
9659624,144,1
9932922,144,1
28543283,144,1
246684,144,5
288501,144,4
245801,144,5
1000126866,144,1
18875062,144,3
34854393,144,3
255535,144,5
372200,144,5
248094,144,5
264192,144,4
250904,144,4
245880,144,5
292977,144,1
247333,144,3
249639,144,5
251312,144,5
298728,144,3
9072498,144,5
253452,144,5
245942,144,5
248909,144,2
252971,144,5
247354,144,3
252851,144,3
19971256,144,1
8749357,144,1
255225,144,5
253980,144,4
270785,144,1
254994,144,1
13865909,144,1
270491,144,5
11658247,144,5
1000057972,144,1
254483,144,5
247142,144,3
257792,144,5
11337720,144,1
293545,144,5
3162019,144,2
247956,145,5
251553,145,5
290672,145,4
249686,145,5
34854393,145,5
2955379,145,1
247090,145,5
13550755,145,1
9327432,145,5
259543,145,1
1880720,145,5
9039915,145,1
9011616,145,1
845592,145,5
265116,145,2
9939222,145,5
255691,145,1
13526160,145,5
9633710,145,5
340429,145,4
8973156,145,1
248342,145,5
9280355,145,4
247249,145,3
26805242,145,5
8786143,145,1
260720,145,4
248114,145,5
249437,145,5
262910,145,1
261792,145,5
263391,145,4
11277524,145,5
247716,145,5
248787,145,1
252480,145,5
251493,145,5
261507,145,5
267102,145,5
275707,145,2
249949,145,5
27219742,145,3
247027,145,5
248799,145,5
286507,145,1
38322659,145,1
261462,145,4
247522,145,5
261129,145,5
321901,145,5
654519,145,5
262126,145,5
247253,145,5
8987624,145,2
274432,145,4
249973,145,5
248417,145,5
19491244,145,1
992809,145,2
259719,145,5
249012,145,5
250767,145,5
275602,145,3
252077,145,5
18616544,145,5
346723,145,1
250686,145,5
253448,145,1
261266,145,5
245942,145,5
251515,145,4
248546,145,4
249790,145,5
25894506,145,1
459185,145,5
247079,145,5
314528,145,3
246721,145,5
245773,145,5
11594022,145,2
246835,145,5
505568,145,1
261266,145,4
269405,145,5
3218578,145,1
247950,145,3
247830,145,5
246723,145,5
13690845,145,1
247431,145,5
254482,145,5
252341,145,5
276150,145,4
267071,145,5
11635804,145,1
247565,145,4
269273,145,5
8984376,145,1
9834307,145,1
39347249,145,4
250171,146,3
324210,146,4
246461,146,3
9617557,146,5
28625956,146,4
22360363,146,1
250686,146,5
249783,146,1
257361,146,2
249639,146,5
247130,146,5
269306,146,4
247868,146,4
28544019,146,1
249541,146,2
250046,146,5
9243665,146,3
576664,146,5
486009,146,5
248961,146,5
314142,146,4
265849,146,5
248345,146,5
362817,146,5
254484,146,5
249664,146,5
257903,146,5
258686,146,4
265302,146,5
248344,146,5
20153584,146,5
9400391,146,3
247969,146,5
9623339,146,1
247354,146,4
249844,146,5
249033,146,4
249496,146,5
23275916,146,3
264192,146,5
3221319,146,5
246010,146,5
251715,146,3
247716,146,5
278036,146,5
9125151,146,2
246495,146,5
248256,146,4
289353,146,5
246201,146,5
25895351,146,3
3254790,146,5
254848,146,3
249606,146,5
252416,146,5
246617,146,5
9950642,146,2
37400784,146,5
250981,146,4
780464,146,2
257815,146,5
11564997,146,1
247019,146,1
9463426,146,5
249911,146,5
248464,146,2
252976,146,3
9513055,146,5
469946,146,5
273815,146,5
249508,146,3
259731,146,4
18893968,146,1
249362,146,5
13536370,146,5
270675,146,5
248561,146,1
249042,146,5
246204,146,5
272524,146,5
246124,146,5
342137,146,4
245765,146,5
10874246,146,5
9472449,146,5
254571,146,5
252385,146,4
295520,146,5
28938453,146,3
259992,146,4
9072498,146,5
249908,146,5
259975,146,5
251931,146,3
245736,146,5
248094,146,5
303119,146,1
247060,146,5
369619,146,5
247925,146,5
249241,146,4
296813,146,5
11556334,146,5
35621424,146,1
246215,146,5
38029418,146,1
18640190,146,1
249550,146,5
253037,146,5
248331,146,5
9636290,147,1
340429,147,5
248532,147,5
249006,147,4
246789,147,5
280849,147,5
250461,147,4
22241388,147,1
247733,147,5
250686,147,5
261507,147,5
9845889,147,5
28226183,147,2
14572273,147,5
254405,147,4
247707,147,5
1880720,147,5
247271,147,5
255745,147,5
249470,147,5
248487,147,5
248094,147,4
249832,147,5
248094,147,3
250917,147,5
250832,147,4
246746,147,5
9932922,147,1
251408,147,5
248147,147,5
249639,147,5
261082,147,5
259829,147,5
1212057,147,5
251732,147,5
293669,147,4
248768,147,5
248032,147,5
246387,147,3
251690,147,5
245755,147,4
303064,147,5
299977,147,5
293545,147,5
264842,147,5
247223,147,5
271193,147,5
250444,147,5
251500,147,5
251053,147,5
250393,147,5
258323,147,5
486009,147,5
265076,147,5
11912311,147,3
11281248,147,1
245736,147,5
248896,147,5
13277670,147,1
252333,147,5
13867779,147,1
253590,147,4
246013,147,1
267207,147,5
18608515,147,1
250802,147,5
245765,147,5
249362,147,5
824080,147,1
254927,147,5
286507,147,1
8899394,147,5
251603,147,5
248500,147,5
246392,147,1
253948,147,5
258921,147,5
270682,147,4
251782,147,5
20153584,147,5
248856,147,5
282475,147,1
289051,147,3
248791,147,5
24519795,147,3
255440,147,4
246437,147,5
247814,147,4
271787,147,1
257387,147,1
254482,147,4
304581,147,5
248050,147,1
1636219,147,5
250783,147,3
253851,147,5
248902,147,5
314617,147,5
19689370,147,3
258262,148,5
3275307,148,3
246792,148,5
8998523,148,5
19497328,148,1
304782,148,2
11250513,148,3
308055,148,5
250064,148,3
249028,148,5
265534,148,5
246230,148,2
9815114,148,1
259205,148,4
248285,148,5
9180134,148,1
271978,148,3
19490245,148,3
249355,148,5
348635,148,4
249042,148,4
251241,148,3
257379,148,5
824080,148,1
247950,148,4
255281,148,5
248918,148,5
341629,148,4
245904,148,4
253210,148,5
248696,148,1
246487,148,3
28688640,148,2
250656,148,5
28625956,148,3
11272329,148,1
249456,148,5
252424,148,5
440520,148,5
247177,148,5
246540,148,5
249305,148,3
247227,148,4
247165,148,4
246201,148,5
11556334,148,5
247483,148,5
277897,148,5
23584232,148,5
329168,148,5
253022,148,4
253749,148,5
18608515,148,1
37367451,148,5
252382,148,4
247469,148,3
250861,148,5
249639,148,5
250418,148,5
251927,148,3
28504755,148,1
250230,148,5
18888289,148,1
246373,148,5
245751,148,5
247350,148,2
277879,148,5
13523622,148,5
248171,148,2
424707,148,4
14334974,148,1
22242912,148,1
247562,148,5
270785,148,4
253402,148,5
258686,148,5
18510840,148,1
424665,148,1
37885241,148,3
256175,148,1
18893968,148,1
19088193,148,1
378260,148,4
246244,148,5
250510,149,5
261507,149,5
22571229,149,1
312708,149,3
246546,149,5
245789,149,2
19898549,149,1
269185,149,5
9433324,149,1
246721,149,5
247245,149,5
9823687,149,5
246871,149,4
261510,149,5
247753,149,5
267207,149,5
246617,149,5
252566,149,3
248094,149,5
248504,149,4
249607,149,4
250965,149,1
246855,149,5
250202,149,5
253863,149,4
26857607,149,1
252890,149,5
250255,149,4
261249,149,5
247834,149,3
260693,149,1
13874461,149,2
327024,149,4
253083,149,5
248285,149,5
253452,149,5
247712,149,5
262719,149,5
253078,149,5
261290,149,5
289572,149,2
255419,149,1
245740,149,5
248241,149,5
13534233,149,1
312386,149,1
254209,149,5
250003,149,5
359193,149,5
246658,149,4
247373,149,5
8925141,149,1
34579232,149,1
248522,149,4
262045,149,3
247789,149,1
247440,149,5
633441,149,1
248519,149,3
255314,149,3
261266,149,5
254152,149,5
26303282,149,1
247273,149,5
327649,149,5
8826729,149,4
317158,149,5
13868325,149,5
247623,149,5
27402725,149,1
14102080,149,5
251625,149,5
250171,149,2
279050,149,5
249892,149,3
246864,149,5
9950642,149,3
254659,149,5
269405,149,5
246102,149,3
246358,149,5
18604000,149,1
250792,149,5
259220,149,2
309847,149,5
27021799,149,3
250470,149,5
19685060,149,1
264192,149,3
256594,149,1
18140969,149,5
331327,149,5
265831,149,2
263582,150,5
353930,150,3
247776,150,3
272666,150,5
9071339,150,2
251515,150,5
250064,150,4
11461863,150,3
37655790,150,2
247797,150,5
248385,150,5
247661,150,5
258921,150,5
254994,150,2
279293,150,3
257721,150,5
246500,150,4
8786143,150,1
11556334,150,5
246856,150,4
18599856,150,5
253130,150,4
22571229,150,1
254382,150,5
19697570,150,5
249949,150,5
262814,150,2
253622,150,4
246924,150,5
9909608,150,1
11610483,150,5
10912918,150,3
3275307,150,2
384441,150,5
249355,150,5
253646,150,2
248464,150,1
259248,150,3
248687,150,5
259388,150,5
258211,150,3
247451,150,5
21509549,150,1
246437,150,5
312386,150,4
20243128,150,1
248504,150,4
248607,150,4
249481,150,5
248188,150,2
254848,150,4
11561585,150,1
248891,150,4
39347249,150,4
19895724,150,1
248409,150,5
270623,150,5
247087,150,5
248757,150,5
246301,150,5
26568865,150,1
256175,150,2
13536370,150,5
256788,150,4
26407100,150,5
10757480,150,1
252704,150,2
265958,150,5
248118,150,5
539620,150,5
248345,150,5
26303282,150,1
253304,150,5
246577,150,1
267979,150,4
13538475,150,5
250816,150,5
251241,150,3
340429,150,5
246783,150,5
249443,150,5
250454,150,5
267071,150,5
252116,150,5
246421,150,5
270326,150,5
254255,150,5
801654,150,4
251553,150,5
272850,150,1
252802,150,4
26494584,150,5
259317,150,1
251291,150,5
18642260,150,1
252697,150,3
251889,150,4
576325,150,5
272291,150,5
10882076,150,2
247565,150,4
18140969,150,5
248342,151,5
255225,151,5
248067,151,5
250418,151,5
252053,151,5
261030,151,5
255410,151,3
246855,151,4
13525239,151,1
253456,151,5
249159,151,4
18642260,151,1
246924,151,5
249241,151,4
248908,151,5
256873,151,5
287722,151,2
269765,151,5
37885241,151,1
246010,151,5
248556,151,5
3286273,151,5
250568,151,5
247282,151,2
250543,151,5
31138116,151,1
247310,151,4
308732,151,4
250723,151,4
246614,151,4
258962,151,5
247440,151,5
19116311,151,1
8896687,151,5
248011,151,4
284079,151,5
269605,151,5
251093,151,5
18640440,151,1
247082,151,5
250656,151,5
249780,151,5
255931,151,5
249324,151,5
247764,151,5
263106,151,3
26687559,151,3
13523622,151,5
246243,151,5
12046486,151,3
247362,151,5
298775,151,4
248055,151,5
245940,151,5
37020176,151,1
22571229,151,1
259793,151,5
247079,151,5
250285,151,3
260652,151,5
19192341,151,1
27045903,151,3
8938497,151,5
364835,151,5
269405,151,5
10775373,151,5
245906,151,5
9293145,151,5
259336,151,3
13866988,151,5
13533751,151,5
249484,151,5
250546,151,5
249490,151,5
264391,151,5
19490974,151,1
19546772,151,3
249745,151,5
303143,151,5
249165,151,4
263085,151,5
250061,151,4
293278,151,5
26701660,151,1
246296,151,3
251373,151,5
538038,151,5
276853,151,4
249508,151,4
273598,151,5
19895724,151,1
28520677,151,1
248816,152,2
252424,152,5
384441,152,3
249623,152,4
270491,152,5
260014,152,5
258399,152,1
247733,152,5
252836,152,5
276122,152,4
252053,152,5
795821,152,3
246736,152,5
13523857,152,1
251241,152,2
247328,152,5
258686,152,5
248923,152,5
252501,152,5
27375170,152,3
21117016,152,1
245898,152,5
248344,152,5
250853,152,5
247429,152,5
253487,152,4
19552574,152,5
269150,152,5
8846440,152,1
246010,152,5
249355,152,5
249508,152,5
262828,152,1
28625956,152,4
295205,152,5
251957,152,4
274058,152,5
249126,152,5
256084,152,2
276271,152,4
253083,152,5
416166,152,4
18653546,152,4
246392,152,1
248653,152,5
13866023,152,2
10045360,152,2
246811,152,5
268222,152,4
9072498,152,5
249162,152,5
246871,152,2
18645757,152,1
245940,152,5
250927,152,5
258979,152,5
260700,152,5
14572273,152,5
18599780,152,5
246454,152,3
248043,152,2
261765,152,5
249559,152,5
21195744,152,1
38164428,152,1
384982,152,4
246893,152,3
248147,152,5
18621460,152,1
291299,152,5
251174,152,5
252313,152,5
247754,152,1
247455,152,5
18599856,152,5
251205,152,2
256873,152,5
253986,152,2
251093,152,5
448536,152,2
8985917,152,1
526385,152,5
25894506,152,1
259850,152,5
525611,152,5
254994,152,3
246566,152,3
283340,152,1
252777,152,5
320449,152,5
299322,152,1
13865898,152,3
262681,152,5
265756,152,5
28489130,152,3
249181,152,5
247038,152,4
247493,152,5
265644,152,5
256928,152,5
255379,152,5
329168,152,4
38398321,152,1
298408,152,4
13538475,152,5
251528,152,5
263718,152,5
246787,152,5
248992,152,5
249064,152,5
18645747,152,1
268068,152,5
23275916,152,2
246721,152,5
13523334,152,1
246421,152,5
247242,152,5
332015,152,5
254482,153,4
8786143,153,1
246012,153,4
253452,153,5
253054,153,4
253633,153,5
246546,153,5
9283995,153,1
269405,153,5
275019,153,2
247897,153,5
24169289,153,4
311393,153,5
249159,153,3
250202,153,5
22571229,153,1
9400391,153,3
247440,153,5
37020176,153,1
245945,153,1
279887,153,5
11556334,153,5
310760,153,4
19684786,153,2
246658,153,4
18642260,153,1
249195,153,5
251119,153,4
247037,153,5
247949,153,5
9198419,153,3
248094,153,5
268324,153,5
247161,153,3
11635081,153,4
246458,153,1
250802,153,5
246855,153,5
20153584,153,5
9657626,153,2
248366,153,5
292786,153,5
28612512,153,1
248285,153,5
314617,153,5
247087,153,5
251241,153,2
13880859,153,1
245746,153,5
289680,153,5
248732,153,5
20653873,153,2
247708,153,5
275320,153,5
263887,153,3
445350,153,1
576664,153,5
27147994,153,1
19623999,153,2
287694,153,4
19697570,153,5
246577,153,2
11605362,153,4
245759,153,1
251553,153,5
8998523,153,5
246437,153,5
13538475,153,5
265648,153,4
253541,153,4
250171,153,2
247937,153,5
823426,153,5
246299,153,3
245765,153,5
245816,153,5
253469,153,5
13895285,153,2
269437,153,1
18653675,153,5
249908,153,5
246137,153,5
250862,153,5
249181,153,5
11612812,153,5
298408,153,5
270491,153,5
259228,153,2
247925,153,5
18621460,153,2
246270,153,5
468546,153,5
24279839,153,5
249546,153,3
259781,153,5
31055290,153,1
21195744,153,1
257808,153,5
249623,153,3
415995,153,4
3135850,153,3
11449101,153,1
18788681,153,2
13523857,153,1
251263,154,1
256164,154,5
269490,154,5
250406,154,5
10912918,154,2
279448,154,1
248902,154,5
257453,154,4
271036,154,3
272006,154,5
28625956,154,5
250957,154,5
249647,154,5
248908,154,5
8843418,154,1
26568865,154,1
303119,154,1
253448,154,1
258921,154,5
329168,154,5
248342,154,5
10504233,154,5
249578,154,5
26805242,154,5
269953,154,5
250947,154,5
258281,154,4
292754,154,5
247708,154,5
246010,154,5
249949,154,5
28065401,154,1
247100,154,5
38398321,154,1
9425690,154,2
973453,154,1
18913199,154,3
247440,154,5
9551743,154,1
246507,154,4
250202,154,5
257657,154,5
257361,154,5
18621460,154,1
246999,154,5
249754,154,1
247692,154,5
459185,154,5
253429,154,5
13872744,154,1
245731,154,5
251956,154,5
3298128,154,4
22008609,154,2
247695,154,4
245955,154,1
13536370,154,5
255206,154,5
292485,154,4
19115034,154,5
253935,154,5
252424,154,5
246752,154,5
10912918,154,1
251500,154,5
252247,154,4
13866988,154,5
28625956,154,3
253377,154,5
369296,154,2
34164226,154,1
246356,154,5
246924,154,5
11437526,154,1
248381,154,5
18652578,154,3
9495334,154,5
276853,154,5
246992,154,3
248344,154,5
251920,154,5
26492932,154,1
250546,154,5
371981,154,1
246437,154,5
251118,154,3
254994,154,1
275398,154,1
246336,154,4
268947,154,5
9425690,154,1
3202567,154,1
251067,154,5
438599,154,2
469625,154,5
253896,154,5
267941,154,5
248547,154,5
28894650,154,1
254325,155,5
11608365,155,4
251432,155,5
260720,155,1
20178987,155,5
3167915,155,1
251765,155,1
248859,155,5
245959,155,3
246970,155,4
251039,155,4
312386,155,4
18644515,155,1
290510,155,5
251957,155,3
9620939,155,2
247053,155,5
248653,155,5
21372463,155,5
249181,155,5
259248,155,1
247132,155,3
247440,155,5
247354,155,3
248787,155,1
9924989,155,1
252890,155,5
13536370,155,5
8786143,155,1
247574,155,5
246531,155,5
259074,155,3
248957,155,5
251308,155,5
247454,155,4
251122,155,5
252971,155,5
251066,155,4
247217,155,5
246924,155,5
251851,155,5
9003801,155,3
247545,155,3
249072,155,5
245753,155,5
293545,155,5
1980081,155,5
13650206,155,4
20165752,155,5
249490,155,5
247176,155,4
247776,155,2
248918,155,2
19749168,155,2
260700,155,5
402429,155,5
248006,155,5
250875,155,4
254994,155,1
246373,155,5
11608365,155,2
19519005,155,1
25204492,155,1
39347249,155,4
259248,155,3
10757385,155,1
279292,155,4
19493521,155,4
250657,155,1
255513,155,4
331308,155,5
265302,155,2
249417,155,4
248578,155,5
251635,155,5
248908,155,5
10045360,155,1
26966016,155,1
966135,155,1
249705,155,5
247177,155,5
249456,155,5
251175,155,4
301487,155,3
303064,155,5
39347249,155,5
18874124,155,1
248188,155,1
254638,155,5
247672,155,5
27390649,155,2
258871,155,5
295498,155,5
414646,155,5
249833,155,5
13942610,155,1
254104,155,1
247170,155,5
23555710,155,4
369322,155,1
249402,156,2
246663,156,5
248270,156,5
272697,156,5
3278481,156,1
254482,156,2
248524,156,3
26405859,156,2
261499,156,5
256562,156,5
251715,156,5
286136,156,5
248594,156,5
301487,156,5
2831422,156,5
9427808,156,4
633918,156,1
488611,156,1
248500,156,5
11623143,156,1
246924,156,5
22571229,156,1
246343,156,3
249185,156,4
247416,156,4
18888289,156,3
246336,156,4
250122,156,4
247374,156,5
28226183,156,2
9509799,156,3
260982,156,5
248025,156,5
270050,156,5
248785,156,4
19684401,156,5
346723,156,1
275320,156,5
9072498,156,5
9636290,156,1
248452,156,5
28625956,156,3
257379,156,5
253083,156,5
266634,156,5
248059,156,5
251621,156,4
248345,156,5
21834988,156,2
267207,156,5
309575,156,4
245936,156,5
252900,156,5
267208,156,3
20153584,156,5
9421091,156,5
10241915,156,5
246680,156,5
19496499,156,1
247623,156,5
273009,156,5
245751,156,5
249181,156,5
247440,156,5
247286,156,5
254425,156,4
246373,156,5
248943,156,5
248235,156,3
315693,156,5
263283,156,2
28268710,156,1
247223,156,5
18390878,156,3
369296,156,3
247755,156,5
248152,156,3
25200108,156,3
246144,156,5
271978,156,4
19898549,156,2
18653675,156,5
259444,157,5
249508,157,3
361576,157,4
281878,157,5
257496,157,5
26822328,157,1
247030,157,5
302191,157,5
271848,157,1
246332,157,5
249911,157,5
14102080,157,5
263409,157,5
256468,157,3
249738,157,4
380737,157,1
250202,157,5
26492932,157,1
249233,157,5
248317,157,5
271753,157,5
261439,157,5
261266,157,4
266236,157,5
249362,157,5
256568,157,4
247937,157,5
10836365,157,1
291780,157,5
258717,157,3
18657118,157,1
249379,157,5
251360,157,4
249943,157,1
246270,157,5
246120,157,3
324208,157,5
38473609,157,1
258033,157,2
254994,157,1
272697,157,5
11272329,157,1
250773,157,1
13866129,157,5
247019,157,3
246823,157,5
251765,157,2
265559,157,5
405692,157,4
13560602,157,1
251205,157,2
255302,157,5
340429,157,3
251694,157,5
317245,157,5
245728,157,5
255680,157,5
264811,157,5
13942610,157,1
249181,157,5
250050,157,5
247700,157,3
251865,157,3
269405,157,5
246309,157,5
254453,157,3
259093,157,5
254825,157,5
246930,157,5
253747,157,4
10045360,157,2
245936,157,5
19782328,157,1
246296,157,2
9945651,157,1
251625,157,5
9342893,157,1
253749,157,5
255513,157,4
9635251,157,4
11647661,157,3
286136,157,5
272542,157,5
252851,157,2
247024,157,5
2911524,157,1
257536,157,5
273297,157,5
19880483,157,3
252685,157,1
257217,157,5
26215225,157,2
9747518,157,1
251765,157,4
254482,158,3
248547,158,5
249461,158,5
264148,158,5
246908,158,4
351950,158,3
761880,158,1
249958,158,4
10757185,158,5
248073,158,5
3254790,158,5
14018151,158,5
252053,158,5
24279839,158,5
28543283,158,4
252027,158,3
14334974,158,1
251557,158,5
251099,158,5
268536,158,5
248007,158,3
26492932,158,1
18888289,158,3
251214,158,5
247661,158,5
18888289,158,1
255669,158,5
847942,158,2
271927,158,5
22571229,158,1
254027,158,4
18645757,158,1
245767,158,4
246816,158,5
246871,158,3
253042,158,3
249949,158,5
284341,158,4
18598234,158,1
2325376,158,1
251427,158,5
250947,158,5
248206,158,5
367421,158,1
248345,158,5
249738,158,3
323298,158,5
255550,158,5
19492473,158,1
11612812,158,5
254139,158,3
13868325,158,5
248331,158,3
1000012512,158,1
266724,158,5
298775,158,4
265116,158,1
3054164,158,1
9279733,158,1
35367245,158,1
246855,158,5
18599816,158,1
13535957,158,2
20333348,158,2
263725,158,5
283168,158,5
245810,158,5
13538642,158,5
248654,158,5
298369,158,5
14102080,158,5
19410967,158,2
250792,158,5
13869003,158,5
253252,158,3
248631,158,4
38247564,158,1
249751,158,5
256567,158,1
20161305,158,1
26758636,158,1
247473,158,5
268598,158,5
250816,158,5
295812,158,5
263871,158,4
361576,158,2
250657,158,1
37020176,158,1
28544019,158,1
248519,158,5
252566,158,5
8899394,158,3
245945,158,2
286315,158,4
246787,158,5
323490,158,5
362406,158,5
265179,158,5
255678,158,4
27045903,158,2
26805242,158,5
9280355,158,5
274095,158,5
259128,158,1
265048,158,5
250050,158,5
28625956,158,3
525703,158,5
1000106600,158,2
261266,158,4
260923,158,5
13528749,158,1
247189,158,5
247853,158,5
10864984,159,5
248118,159,4
252172,159,5
13576015,159,5
291937,159,5
28451393,159,1
26857607,159,1
266167,159,4
248561,159,1
312386,159,2
254088,159,1
248760,159,5
9521019,159,3
250615,159,5
341249,159,5
392094,159,5
249052,159,1
249749,159,1
248254,159,4
259540,159,3
262577,159,5
8899394,159,5
261891,159,5
251593,159,5
269953,159,5
245728,159,5
246243,159,5
304782,159,1
361576,159,2
246270,159,5
256562,159,5
254782,159,1
253607,159,1
247247,159,3
256694,159,5
20952368,159,1
259793,159,5
249949,159,5
13874461,159,1
253452,159,5
247830,159,5
308235,159,5
282039,159,2
248584,159,5
309847,159,4
291740,159,5
261266,159,4
19115034,159,5
246113,159,5
248341,159,5
268339,159,5
22230318,159,5
252533,159,1
253544,159,4
272234,159,4
246721,159,4
247619,159,5
252123,159,4
249546,159,3
13528854,159,1
251308,159,5
9280355,159,2
24278686,159,1
28489130,159,4
246508,159,5
249726,159,5
245905,159,5
348580,159,1
19881479,159,1
259436,159,5
261266,159,5
252890,159,5
22055298,159,3
248908,159,5
246332,159,5
248188,159,1
247024,159,5
308620,159,2
249012,159,5
249058,159,5
246856,159,4
9125151,159,2
18661825,159,5
250453,159,5
275707,159,2
28226183,159,2
253342,159,4
373266,159,5
11285442,159,5
271919,159,5
251958,159,2
10231806,159,1
13650206,159,5
247123,159,5
257692,159,4
258686,159,4
249183,160,5
323490,160,5
246982,160,2
9421091,160,5
601585,160,4
37245085,160,5
249635,160,5
259951,160,5
10668595,160,1
249210,160,4
23527364,160,1
254791,160,5
260178,160,5
245935,160,5
290345,160,3
18875062,160,1
250202,160,5
13865942,160,5
249032,160,2
246564,160,5
18942843,160,1
248965,160,5
250460,160,4
9744573,160,4
247094,160,5
245856,160,2
246013,160,3
245940,160,5
9293145,160,5
18653675,160,5
254746,160,1
246544,160,5
247186,160,3
334715,160,3
23936030,160,4
1000012512,160,1
246205,160,5
246010,160,5
250802,160,5
28894650,160,1
249252,160,1
248918,160,4
251229,160,4
268324,160,5
254139,160,4
261765,160,5
247806,160,5
248285,160,5
295260,160,5
9180134,160,1
252836,160,5
248604,160,4
262160,160,5
272850,160,2
249765,160,5
249379,160,5
14757380,160,1
255436,160,5
253590,160,4
257506,160,4
312386,160,2
249643,160,2
321072,160,5
2931003,160,1
37020176,160,1
524185,160,3
285333,160,4
249726,160,5
252656,160,5
286912,160,5
246693,160,4
250241,160,4
247313,160,5
254670,160,2
19493521,160,4
250961,160,5
247229,160,4
292678,160,2
360403,160,5
266269,160,5
247623,160,5
3150109,160,5
856207,160,1
265048,160,5
247440,160,5
28625956,160,4
260787,160,5
265831,160,5
26805242,160,5
9254469,160,2
246623,160,5
445945,160,4
247014,160,5
248963,160,5
249621,160,2
17994824,160,1
274659,160,5
251891,160,1
36847878,160,1
28760367,160,4
9283995,160,1
247732,160,5
264192,160,4
246738,160,4
247623,161,5
248188,161,1
248055,161,4
278625,161,5
247949,161,5
250240,161,5
254100,161,5
321886,161,5
248918,161,4
361576,161,2
11457769,161,1
3278481,161,1
8899394,161,5
317425,161,5
28918247,161,1
245740,161,5
349473,161,4
18603381,161,2
246105,161,1
247716,161,5
19697570,161,5
247286,161,5
9636290,161,1
255015,161,3
247440,161,5
254141,161,4
254963,161,1
252087,161,4
254955,161,3
284857,161,2
256562,161,5
248891,161,4
249649,161,4
253083,161,5
252971,161,5
19895724,161,1
286912,161,5
263887,161,3
253022,161,5
247936,161,2
246193,161,4
245745,161,5
2831422,161,5
248688,161,5
248449,161,5
13888806,161,1
255267,161,5
245736,161,5
262203,161,5
26785625,161,1
298408,161,4
257328,161,5
247297,161,3
245743,161,5
263283,161,4
246930,161,5
253478,161,5
254320,161,5
9495334,161,5
18599856,161,5
3236479,161,4
246018,161,2
8987624,161,1
247820,161,5
265849,161,5
254498,161,5
248344,161,5
252890,161,5
245889,161,5
246783,161,5
246924,161,5
13730305,161,1
248310,161,5
13866404,161,2
20153584,161,5
267968,161,5
270675,161,5
679289,161,4
28226183,161,4
264192,161,4
246226,161,5
18496512,161,2
22902215,161,1
294179,161,3
256866,161,5
261497,161,2
246713,161,3
248241,161,5
268598,161,5
246045,161,5
293204,161,5
340860,161,2
254638,162,5
247753,162,5
258868,162,5
250537,162,5
342137,162,5
248561,162,1
322598,162,5
10864984,162,4
248504,162,5
248680,162,5
13866988,162,5
246118,162,5
274869,162,5
286507,162,1
249424,162,1
247440,162,5
254087,162,5
13522718,162,5
11337720,162,1
248891,162,4
246393,162,5
486009,162,5
304782,162,1
246392,162,1
251515,162,5
247217,162,5
290433,162,5
249381,162,5
246270,162,5
254209,162,5
262595,162,5
248611,162,5
13869068,162,4
18599856,162,5
248943,162,5
246375,162,5
19732926,162,1
245734,162,5
249484,162,5
247014,162,5
18653675,162,4
251432,162,5
11272329,162,1
254207,162,5
247079,162,5
247170,162,5
265683,162,5
255741,162,5
20153584,162,5
249738,162,5
11449101,162,1
351950,162,4
249726,162,5
246041,162,5
18398559,162,4
249257,162,3
249508,162,4
3218573,162,3
247088,162,5
247320,162,1
245814,162,4
258571,162,5
8899394,162,5
247327,162,5
249945,162,4
273441,162,3
257506,162,3
269283,162,4
247037,162,5
246332,162,5
246713,162,2
249395,162,5
254526,162,4
254994,162,1
13898402,162,1
18942843,162,2
249908,162,5
327495,162,1
26965901,162,1
247310,162,2
250461,162,3
22023215,162,1
22008609,162,3
14019109,162,5
8934893,162,1
249606,162,5
277830,162,4
256352,162,3
249579,162,5
39504591,162,4
250496,162,2
264148,162,5
250009,162,4
345311,162,3
262000,163,1
251241,163,1
246140,163,5
13871371,163,2
538038,163,5
247079,163,5
401174,163,1
19898549,163,2
252584,163,3
251241,163,2
251977,163,5
13534233,163,1
247190,163,1
251765,163,2
246059,163,3
247061,163,5
247441,163,1
262225,163,5
9125151,163,1
248603,163,2
247354,163,3
260052,163,5
11424538,163,1
280400,163,5
279388,163,5
247103,163,5
8899394,163,5
248344,163,5
10757185,163,5
9125151,163,2
249924,163,5
29859938,163,1
250874,163,4
247820,163,5
246562,163,5
271369,163,3
396022,163,5
249462,163,5
255612,163,5
3134922,163,5
18645757,163,1
371981,163,1
245749,163,5
251360,163,5
256970,163,5
248241,163,5
13930879,163,3
247440,163,5
248990,163,1
247275,163,3
252628,163,3
322715,163,4
22571229,163,1
308055,163,5
249379,163,5
9896451,163,2
11612812,163,5
297457,163,3
247733,163,5
250232,163,5
28625956,163,3
247887,163,5
